"id","site_code","latitude","longitude","country","ecoregion","realm","year","depth","median_5year_analysed_sst","median_5year_chl","median_5year_degree_heating_week","median_5year_ph","median_5year_so_glor","median_1year_degree_heating_week","median_7days_degree_heating_week","q95_5year_degree_heating_week","median_7days_chl","Back_Reef_Slope_500m","coral_algae_500m","Deep_Lagoon_500m","Inner_Reef_Flat_500m","Microalgal_Mats_500m","Patch_Reefs_500m","Plateau_500m","Reef_Crest_500m","Reef_Slope_500m","Rock_500m","Rubble_500m","Sand_500m","Seagrass_500m","Sheltered_Reef_Slope_500m","Terrestrial_Reef_Flat_500m","coral","Sand","other_sessile_invert","Rock","coralline_algae","coral_rubble","gdp","gravity","hdi","marine_ecosystem_dependency","natural_ressource_rent","neartt"
"TONGA32_2024-06-22","TONGA32",-19.71,-174.28,"Tonga","Tonga Islands","Central Indo-Pacific",2024,3.5,26.77495,0.0322255818822381,0,8.05872881412506,35.0942707061768,0,0,3.7908,0.02539170862443,1.49756917239551,10.6465153377575,0.916273627839358,1.10156046168179,1.34726825050818,0,0,0,0,0,0.992114359795005,1.0133389770146,0,0.170891669318158,0,0.558299318797159,0.215218372751009,0.121068637100182,0.243032603887905,0.360438845065008,0.145553998762703,7.1808791428443,1.35471111162001,0.7025,0.107454530714636,0.0302652442743598,0.670633356372481
"TONGA33_2024-06-22","TONGA33",-19.72,-174.34,"Tonga","Tonga Islands","Central Indo-Pacific",2024,7.5,26.77495,0.0322255818822381,0,8.05872881412506,35.0942707061768,0,0,3.7908,0.02539170862443,0,0.363678357929245,0,0,0,0,0.63415887188493,0,0,0,0,0,0,0,0,0.58261934314042,0.201017786982317,0.108362586171615,0.23104036566497,0.381078203435856,0.137515144724611,7.15209414840864,0.787127054882175,0.7025,0.107454530714636,0.0302652442743598,1.19876395205355
"TONGA34_2024-06-23","TONGA34",-19.65,-174.3,"Tonga","Tonga Islands","Central Indo-Pacific",2024,6.5,26.77495,0.0322255818822381,0,8.05872881412506,35.093789100647,0,0,3.7908,0.0257232853459335,0,11.6475616547892,0,0,0,0,0.375375094221437,0.948313100322554,0.809618306655113,1.3721507556375,0.595135002406845,0.0718785614565303,0.0950084521998909,0.130342259560218,0.0431166691039448,0.614156707595544,0.185570518093351,0.13320936507472,0.19742664107479,0.429782128247776,0.154047783944066,7.1808791428443,1.00814396562162,0.7025,0.107454530714636,0.0302652442743598,0.883932546130709
"TONGA35_2024-06-23","TONGA35",-19.68,-174.29,"Tonga","Tonga Islands","Central Indo-Pacific",2024,3.5,26.77495,0.0322255818822381,0,8.05872881412506,35.093789100647,0,0,3.7908,0.0257232853459335,0,17.1007737293677,0,0,0,0,0.522658202304209,0.745297825015548,1.15534607522452,0.944254612135233,0.00129300215697264,0,0.0568347678930335,0.83573494203559,0.39996944501501,0.595296215542602,0.184317996174347,0.105615076305799,0.217935906483305,0.416837355411308,0.157251716837981,7.1808791428443,1.34119664912212,0.7025,0.107454530714636,0.0302652442743598,0.602059991327962
"TONGA36_2024-06-25","TONGA36",-18.7,-174.03,"Tonga","Tonga Islands","Central Indo-Pacific",2024,7,27.3150515463918,0.0297889766688018,0,8.05316543579102,35.1206073760986,0,0,2.90752577319588,0.0214279744434299,0.930935696354199,2.63919766859817,0,0.221615807587244,0.79825189443716,0,0,0,0,0.566331280722494,0.284811456376195,0.424137301469191,0.0124814829243566,0,0,0.614927563980829,0.23284913919947,0.125905913507225,0.267477360690596,0.346014632353976,0.15890944182566,0,2.11653195465966,0.7025,0.107454530714636,0.0302652442743598,0.301029995663981
"TONGA37_2024-06-26","TONGA37",-18.71,-174.14,"Tonga","Tonga Islands","Central Indo-Pacific",2024,2.25,27.3150515463918,0.0296478825415592,0,8.05313742160797,35.0799956321716,0,0,2.90752577319588,0.0227439049530174,1.35253726025816,16.9131002536622,0.178053688012105,1.14931368862965,1.02793030047201,0,0,0.739091687170446,0.813687965962704,1.02841228125939,0.929118078028822,1.51581801758956,0,0,0,0.536139221285689,0.252530328089946,0.114739078278106,0.224817810543529,0.391304766016325,0.148379731226534,0,2.05631498474623,0.7025,0.107454530714636,0.0302652442743598,0.314069473868194
"TONGA38_2024-06-27","TONGA38",-18.71,-174.13,"Tonga","Tonga Islands","Central Indo-Pacific",2024,5,27.3150515463918,0.0296478825415592,0,8.05313742160797,35.0799732208252,0,0,2.90752577319588,0.0228698595867686,1.37483299790415,19.5783475844355,0,0.495443049890802,0.590772276700402,0,0.426360179936357,0,0.0618059182445301,0.938643646959738,0.543327432182929,0.520533431791393,0,0.0357564891897394,0,0.564855601445487,0.210762717797127,0.112486600491454,0.243399237780041,0.386946430099638,0.131651959379254,0,1.75754783378107,0.7025,0.107454530714636,0.0302652442743598,0.594953545334347
"TONGA39_2024-06-27","TONGA39",-18.72,-174.14,"Tonga","Tonga Islands","Central Indo-Pacific",2024,6,27.3150515463918,0.0296478825415592,0,8.05313742160797,35.0799732208252,0,0,2.90752577319588,0.0228698595867686,0.0240648762165089,22.7522532721943,0,0.51011756213214,0,0,0.521425921521711,0.310384418009947,1.3275278236285,0.609011713611106,0.404559935366582,0.090043721731527,0,0,0,0.596792566801018,0.195201899226301,0.106204329120184,0.243892523801398,0.40684762141918,0.127419293121519,0,1.94539842696496,0.7025,0.107454530714636,0.0302652442743598,0.402535160460269
"TONGA40_2024-06-28","TONGA40",-18.71,-174.1,"Tonga","Tonga Islands","Central Indo-Pacific",2024,6,27.3150515463918,0.0297889766688018,0,8.05316543579102,35.120325088501,0,0,2.90752577319588,0.0209617257922762,1.04993018773428,7.91703447360488,0.0249612107013932,0.789498848771563,0.201119419342942,0,0.0762476665677093,0,0,0.885720323736429,0.798219735307942,0.628262551648145,0.0140947699690131,0,0,0.569307575228816,0.215032844696543,0.111159424876894,0.240523083573931,0.363160666145664,0.124791154007766,0,2.13025630156525,0.7025,0.107454530714636,0.0302652442743598,0.329596068999044
"TONGA41_2024-06-28","TONGA41",-18.72,-174.1,"Tonga","Tonga Islands","Central Indo-Pacific",2024,4.75,27.3150515463918,0.0297889766688018,0,8.05316543579102,35.120325088501,0,0,2.90752577319588,0.0209617257922762,1.36459866098307,15.2862133084579,0.967082694724377,0.199669359773516,0.817193110975516,0,0.717279133522156,0,0,0.725544938507125,0.233483353748939,0.534637820380309,0.00259674205616972,0,0,0.546299104230153,0.227192890937971,0.116440984734597,0.251684916561697,0.368447103646416,0.135189781288001,0,2.15328258000201,0.7025,0.107454530714636,0.0302652442743598,0.303479858275762
"TONGA42_2024-06-29","TONGA42",-18.73,-174.08,"Tonga","Tonga Islands","Central Indo-Pacific",2024,6.5,27.3150515463918,0.0297889766688018,0,8.05316543579102,35.1201086044312,0,0,2.90752577319588,0.020830440780188,0.0681834909207484,0.0793925090805058,0,0,0.0368418476582411,0,0,0,0,0,0,0,0,0,0,0.585018989786955,0.217074646260448,0.108131510924197,0.265661566319644,0.342387894415336,0.138218534626843,0,1.84313120587411,0.7025,0.107454530714636,0.0302652442743598,0.59231630364118
"TONGA43_2024-06-29","TONGA43",-18.73,-174.08,"Tonga","Tonga Islands","Central Indo-Pacific",2024,7.5,27.3150515463918,0.0297889766688018,0,8.05316543579102,35.1201086044312,0,0,2.90752577319588,0.020830440780188,0.0681834909207484,0.0793925090805058,0,0,0.0368418476582411,0,0,0,0,0,0,0,0,0,0,0.584541463941561,0.214775136083685,0.108145148674931,0.263246799014168,0.34231685834308,0.1373689520829,0,1.84313120587411,0.7025,0.107454530714636,0.0302652442743598,0.59231630364118
